ACCESSION,DISPLAY_NAME,DNA_URL,PEP_URL,GFF_URL
GCA_001636815.1,Sporothrix insectorum RCEF 264 (GCA_001636815),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sporothrix_insectorum_rcef_264_gca_001636815/dna/Sporothrix_insectorum_rcef_264_gca_001636815.SPI_1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sporothrix_insectorum_rcef_264_gca_001636815/pep/Sporothrix_insectorum_rcef_264_gca_001636815.SPI_1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/sporothrix_insectorum_rcef_264_gca_001636815/Sporothrix_insectorum_rcef_264_gca_001636815.SPI_1.0.49.gff3.gz
GCA_000961545.1,Sporothrix schenckii 1099-18 (GCA_000961545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/sporothrix_schenckii_1099_18_gca_000961545/dna/Sporothrix_schenckii_1099_18_gca_000961545.S_schenckii_v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/sporothrix_schenckii_1099_18_gca_000961545/pep/Sporothrix_schenckii_1099_18_gca_000961545.S_schenckii_v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/sporothrix_schenckii_1099_18_gca_000961545/Sporothrix_schenckii_1099_18_gca_000961545.S_schenckii_v1.49.gff3.gz
GCA_000474925.1,Sporothrix schenckii ATCC 58251 (GCA_000474925),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sporothrix_schenckii_atcc_58251_gca_000474925/dna/Sporothrix_schenckii_atcc_58251_gca_000474925.Spor_sche_ATCC58251_V1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/sporothrix_schenckii_atcc_58251_gca_000474925/pep/Sporothrix_schenckii_atcc_58251_gca_000474925.Spor_sche_ATCC58251_V1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/sporothrix_schenckii_atcc_58251_gca_000474925/Sporothrix_schenckii_atcc_58251_gca_000474925.Spor_sche_ATCC58251_V1.49.gff3.gz
GCA_000430065.1,Spraguea lophii 42_110 (GCA_000430065),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_microsporidia1_collection/spraguea_lophii_42_110_gca_000430065/dna/Spraguea_lophii_42_110_gca_000430065.Sprlop1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_microsporidia1_collection/spraguea_lophii_42_110_gca_000430065/pep/Spraguea_lophii_42_110_gca_000430065.Sprlop1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_microsporidia1_collection/spraguea_lophii_42_110_gca_000430065/Spraguea_lophii_42_110_gca_000430065.Sprlop1.0.49.gff3.gz
GCA_000732765.1,Stachybotrys chartarum IBT 40288 (GCA_000732765),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40288_gca_000732765/dna/Stachybotrys_chartarum_ibt_40288_gca_000732765.S40288v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40288_gca_000732765/pep/Stachybotrys_chartarum_ibt_40288_gca_000732765.S40288v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40288_gca_000732765/Stachybotrys_chartarum_ibt_40288_gca_000732765.S40288v1.49.gff3.gz
GCA_000732565.1,Stachybotrys chartarum IBT 40293 (GCA_000732565),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40293_gca_000732565/dna/Stachybotrys_chartarum_ibt_40293_gca_000732565.S40293v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40293_gca_000732565/pep/Stachybotrys_chartarum_ibt_40293_gca_000732565.S40293v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_40293_gca_000732565/Stachybotrys_chartarum_ibt_40293_gca_000732565.S40293v1.49.gff3.gz
GCA_000730325.1,Stachybotrys chartarum IBT 7711 (GCA_000730325),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_7711_gca_000730325/dna/Stachybotrys_chartarum_ibt_7711_gca_000730325.S7711v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_7711_gca_000730325/pep/Stachybotrys_chartarum_ibt_7711_gca_000730325.S7711v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/stachybotrys_chartarum_ibt_7711_gca_000730325/Stachybotrys_chartarum_ibt_7711_gca_000730325.S7711v1.49.gff3.gz
GCA_000732775.1,Stachybotrys chlorohalonata IBT 40285 (GCA_000732775),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chlorohalonata_ibt_40285_gca_000732775/dna/Stachybotrys_chlorohalonata_ibt_40285_gca_000732775.S40285v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/stachybotrys_chlorohalonata_ibt_40285_gca_000732775/pep/Stachybotrys_chlorohalonata_ibt_40285_gca_000732775.S40285v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/stachybotrys_chlorohalonata_ibt_40285_gca_000732775/Stachybotrys_chlorohalonata_ibt_40285_gca_000732775.S40285v1.49.gff3.gz
GCA_001644525.1,Stagonospora sp. SRC1lsM3a (GCA_001644525),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/stagonospora_sp_src1lsm3a_gca_001644525/dna/Stagonospora_sp_src1lsm3a_gca_001644525.Stasp1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/stagonospora_sp_src1lsm3a_gca_001644525/pep/Stagonospora_sp_src1lsm3a_gca_001644525.Stasp1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/stagonospora_sp_src1lsm3a_gca_001644525/Stagonospora_sp_src1lsm3a_gca_001644525.Stasp1.49.gff3.gz
GCA_001191545.1,Stemphylium lycopersici str. CIDEFI 216 (GCA_001191545),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/stemphylium_lycopersici_gca_001191545/dna/Stemphylium_lycopersici_gca_001191545.ASM119154v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/stemphylium_lycopersici_gca_001191545/pep/Stemphylium_lycopersici_gca_001191545.ASM119154v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/stemphylium_lycopersici_gca_001191545/Stemphylium_lycopersici_gca_001191545.ASM119154v1.49.gff3.gz
GCA_000264905.1,Stereum hirsutum FP-91666 SS1 (GCA_000264905),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/stereum_hirsutum_fp_91666_ss1_gca_000264905/dna/Stereum_hirsutum_fp_91666_ss1_gca_000264905.Stehi1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/stereum_hirsutum_fp_91666_ss1_gca_000264905/pep/Stereum_hirsutum_fp_91666_ss1_gca_000264905.Stehi1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/stereum_hirsutum_fp_91666_ss1_gca_000264905/Stereum_hirsutum_fp_91666_ss1_gca_000264905.Stehi1.49.gff3.gz
GCA_001640025.2,Sugiyamaella lignohabitans str. CBS 10342 (GCA_001640025),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sugiyamaella_lignohabitans_gca_001640025/dna/Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/sugiyamaella_lignohabitans_gca_001640025/pep/Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/sugiyamaella_lignohabitans_gca_001640025/Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.49.gff3.gz
GCA_001661415.1,Suhomyces tanzawaensis NRRL Y-17324 (GCA_001661415),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415/dna/Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415.Canta1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415/pep/Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415.Canta1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415/Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415.Canta1.49.gff3.gz
GCA_000827255.1,Suillus luteus UH-Slu-Lm8-n1 (GCA_000827255),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/suillus_luteus_uh_slu_lm8_n1_gca_000827255/dna/Suillus_luteus_uh_slu_lm8_n1_gca_000827255.Suilu1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/suillus_luteus_uh_slu_lm8_n1_gca_000827255/pep/Suillus_luteus_uh_slu_lm8_n1_gca_000827255.Suilu1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/suillus_luteus_uh_slu_lm8_n1_gca_000827255/Suillus_luteus_uh_slu_lm8_n1_gca_000827255.Suilu1.49.gff3.gz
GCA_002105135.1,Syncephalastrum racemosum str. NRRL 2496,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_mucoromycota1_collection/syncephalastrum_racemosum_gca_002105135/dna/Syncephalastrum_racemosum_gca_002105135.Synrac1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_mucoromycota1_collection/syncephalastrum_racemosum_gca_002105135/pep/Syncephalastrum_racemosum_gca_002105135.Synrac1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_mucoromycota1_collection/syncephalastrum_racemosum_gca_002105135/Syncephalastrum_racemosum_gca_002105135.Synrac1.49.gff3.gz
GCA_001907595.1,Talaromyces atroroseus str. IBT 11181 (GCA_001907595),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/talaromyces_atroroseus_gca_001907595/dna/Talaromyces_atroroseus_gca_001907595.ASM190759v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota3_collection/talaromyces_atroroseus_gca_001907595/pep/Talaromyces_atroroseus_gca_001907595.ASM190759v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota3_collection/talaromyces_atroroseus_gca_001907595/Talaromyces_atroroseus_gca_001907595.ASM190759v1.49.gff3.gz
GCA_000829775.1,Talaromyces cellulolyticus str. Y-94 (GCA_000829775),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/talaromyces_cellulolyticus_gca_000829775/dna/Talaromyces_cellulolyticus_gca_000829775.TcelY94_1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/talaromyces_cellulolyticus_gca_000829775/pep/Talaromyces_cellulolyticus_gca_000829775.TcelY94_1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/talaromyces_cellulolyticus_gca_000829775/Talaromyces_cellulolyticus_gca_000829775.TcelY94_1.0.49.gff3.gz
GCA_000985935.1,Talaromyces islandicus (GCA_000985935),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/talaromyces_islandicus_gca_000985935/dna/Talaromyces_islandicus_gca_000985935.PIS.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/talaromyces_islandicus_gca_000985935/pep/Talaromyces_islandicus_gca_000985935.PIS.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/talaromyces_islandicus_gca_000985935/Talaromyces_islandicus_gca_000985935.PIS.49.gff3.gz
GCA_000001985.1,Talaromyces marneffei ATCC 18224 (GCA_000001985),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_atcc_18224_gca_000001985/dna/Talaromyces_marneffei_atcc_18224_gca_000001985.JCVI-PMFA1-2.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_atcc_18224_gca_000001985/pep/Talaromyces_marneffei_atcc_18224_gca_000001985.JCVI-PMFA1-2.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/talaromyces_marneffei_atcc_18224_gca_000001985/Talaromyces_marneffei_atcc_18224_gca_000001985.JCVI-PMFA1-2.0.49.gff3.gz
GCA_000750115.1,Talaromyces marneffei PM1 (GCA_000750115),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_pm1_gca_000750115/dna/Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_marneffei_pm1_gca_000750115/pep/Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/talaromyces_marneffei_pm1_gca_000750115/Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.49.gff3.gz
GCA_000003125.1,Talaromyces stipitatus ATCC 10500 (GCA_000003125),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_stipitatus_atcc_10500_gca_000003125/dna/Talaromyces_stipitatus_atcc_10500_gca_000003125.JCVI-TSTA1-3.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/talaromyces_stipitatus_atcc_10500_gca_000003125/pep/Talaromyces_stipitatus_atcc_10500_gca_000003125.JCVI-TSTA1-3.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/talaromyces_stipitatus_atcc_10500_gca_000003125/Talaromyces_stipitatus_atcc_10500_gca_000003125.JCVI-TSTA1-3.0.49.gff3.gz
GCA_001263195.1,Termitomyces sp. J132 (GCA_001263195),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/termitomyces_sp_j132_gca_001263195/dna/Termitomyces_sp_j132_gca_001263195.TerJ1321.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/termitomyces_sp_j132_gca_001263195/pep/Termitomyces_sp_j132_gca_001263195.TerJ1321.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/termitomyces_sp_j132_gca_001263195/Termitomyces_sp_j132_gca_001263195.TerJ1321.0.49.gff3.gz
GCA_003144125.1,Testicularia cyperi str. MCA 3645 (GCA_003144125),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/testicularia_cyperi_gca_003144125/dna/Testicularia_cyperi_gca_003144125.Tescy1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/testicularia_cyperi_gca_003144125/pep/Testicularia_cyperi_gca_003144125.Tescy1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/testicularia_cyperi_gca_003144125/Testicularia_cyperi_gca_003144125.Tescy1.49.gff3.gz
GCA_000315915.1,Tetrapisispora blattae CBS 6284 (GCA_000315915),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/tetrapisispora_blattae_cbs_6284_gca_000315915/dna/Tetrapisispora_blattae_cbs_6284_gca_000315915.ASM31591v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/tetrapisispora_blattae_cbs_6284_gca_000315915/pep/Tetrapisispora_blattae_cbs_6284_gca_000315915.ASM31591v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/tetrapisispora_blattae_cbs_6284_gca_000315915/Tetrapisispora_blattae_cbs_6284_gca_000315915.ASM31591v1.49.gff3.gz
GCA_000236905.1,Tetrapisispora phaffii CBS 4417 (GCA_000236905),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/tetrapisispora_phaffii_cbs_4417_gca_000236905/dna/Tetrapisispora_phaffii_cbs_4417_gca_000236905.ASM23690v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/tetrapisispora_phaffii_cbs_4417_gca_000236905/pep/Tetrapisispora_phaffii_cbs_4417_gca_000236905.ASM23690v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/tetrapisispora_phaffii_cbs_4417_gca_000236905/Tetrapisispora_phaffii_cbs_4417_gca_000236905.ASM23690v1.49.gff3.gz
GCA_000226095.1,Thermothelomyces thermophila ATCC 42464 (GCA_000226095),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/thermothelomyces_thermophila_atcc_42464_gca_000226095/dna/Thermothelomyces_thermophila_atcc_42464_gca_000226095.ASM22609v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/thermothelomyces_thermophila_atcc_42464_gca_000226095/pep/Thermothelomyces_thermophila_atcc_42464_gca_000226095.ASM22609v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/thermothelomyces_thermophila_atcc_42464_gca_000226095/Thermothelomyces_thermophila_atcc_42464_gca_000226095.ASM22609v1.49.gff3.gz
GCA_000226115.1,Thielavia terrestris NRRL 8126 (GCA_000226115),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/thielavia_terrestris_nrrl_8126_gca_000226115/dna/Thielavia_terrestris_nrrl_8126_gca_000226115.ASM22611v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota1_collection/thielavia_terrestris_nrrl_8126_gca_000226115/pep/Thielavia_terrestris_nrrl_8126_gca_000226115.ASM22611v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota1_collection/thielavia_terrestris_nrrl_8126_gca_000226115/Thielavia_terrestris_nrrl_8126_gca_000226115.ASM22611v1.49.gff3.gz
GCA_000968615.1,Thielaviopsis punctulata (GCA_000968615),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/thielaviopsis_punctulata_gca_000968615/dna/Thielaviopsis_punctulata_gca_000968615.ASM96861v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_ascomycota2_collection/thielaviopsis_punctulata_gca_000968615/pep/Thielaviopsis_punctulata_gca_000968615.ASM96861v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_ascomycota2_collection/thielaviopsis_punctulata_gca_000968615/Thielaviopsis_punctulata_gca_000968615.ASM96861v1.49.gff3.gz
GCA_001645005.1,Tilletia caries str. DAOM 238032 (GCA_001645005),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_caries_gca_001645005/dna/Tilletia_caries_gca_001645005.ASM164500v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_caries_gca_001645005/pep/Tilletia_caries_gca_001645005.ASM164500v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/tilletia_caries_gca_001645005/Tilletia_caries_gca_001645005.ASM164500v1.49.gff3.gz
GCA_001645045.1,Tilletia controversa str. DAOM 236426 (GCA_001645045),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_controversa_gca_001645045/dna/Tilletia_controversa_gca_001645045.ASM164504v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_controversa_gca_001645045/pep/Tilletia_controversa_gca_001645045.ASM164504v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/tilletia_controversa_gca_001645045/Tilletia_controversa_gca_001645045.ASM164504v1.49.gff3.gz
GCA_001645015.1,Tilletia indica str. DAOM 236416 (GCA_001645015),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_indica_gca_001645015/dna/Tilletia_indica_gca_001645015.ASM164501v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_indica_gca_001645015/pep/Tilletia_indica_gca_001645015.ASM164501v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/tilletia_indica_gca_001645015/Tilletia_indica_gca_001645015.ASM164501v1.49.gff3.gz
GCA_001645055.1,Tilletia walkeri str. DAOM 236422 (GCA_001645055),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_walkeri_gca_001645055/dna/Tilletia_walkeri_gca_001645055.ASM164505v1.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletia_walkeri_gca_001645055/pep/Tilletia_walkeri_gca_001645055.ASM164505v1.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/tilletia_walkeri_gca_001645055/Tilletia_walkeri_gca_001645055.ASM164505v1.49.gff3.gz
GCA_000711695.1,Tilletiaria anomala UBC 951 (GCA_000711695),http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletiaria_anomala_ubc_951_gca_000711695/dna/Tilletiaria_anomala_ubc_951_gca_000711695.Tilletiaria_anomala_UBC_951_v1.0.dna.toplevel.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/fasta/fungi_basidiomycota1_collection/tilletiaria_anomala_ubc_951_gca_000711695/pep/Tilletiaria_anomala_ubc_951_gca_000711695.Tilletiaria_anomala_UBC_951_v1.0.pep.all.fa.gz,http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-49/fungi/gff3/fungi_basidiomycota1_collection/tilletiaria_anomala_ubc_951_gca_000711695/Tilletiaria_anomala_ubc_951_gca_000711695.Tilletiaria_anomala_UBC_951_v1.0.49.gff3.gz
